stateNum,age,fatalVehNum,day,month,year,date,modelYr,makeNum,cellphoneUse,makeName
1,31,1,12,2,2016,Feb-16,2015,12,0,Ford
1,56,0,21,2,2016,Feb-16,2011,12,0,Ford
1,49,0,23,2,2016,Feb-16,2016,12,0,Ford
1,25,1,8,3,2016,Mar-16,2008,12,0,Ford
1,23,1,3,4,2016,Apr-16,2014,12,0,Ford
1,82,1,9,2,2016,Feb-16,2015,12,0,Ford
1,26,1,4,2,2016,Feb-16,2015,12,0,Ford
1,18,0,2,1,2016,Jan-16,2011,12,0,Ford
1,42,2,3,5,2016,May-16,2009,12,0,Ford
1,27,2,3,5,2016,May-16,2009,12,0,Ford
1,25,2,3,5,2016,May-16,2009,12,0,Ford
1,22,0,14,4,2016,Apr-16,2012,12,0,Ford
1,23,0,12,5,2016,May-16,2008,12,0,Ford
1,68,0,12,5,2016,May-16,2010,12,0,Ford
1,54,0,13,5,2016,May-16,2008,12,0,Ford
1,44,1,18,5,2016,May-16,2011,12,0,Ford
1,80,1,22,5,2016,May-16,2014,12,0,Ford
1,46,0,23,6,2016,Jun-16,2009,12,0,Ford
1,24,2,9,6,2016,Jun-16,2009,12,0,Ford
1,25,2,9,6,2016,Jun-16,2009,12,0,Ford
1,33,0,9,6,2016,Jun-16,2013,12,0,Ford
1,50,0,21,4,2016,Apr-16,2012,12,0,Ford
1,50,1,9,4,2016,Apr-16,2011,12,0,Ford
1,58,1,9,4,2016,Apr-16,2011,12,0,Ford
1,35,1,9,4,2016,Apr-16,2011,12,0,Ford
1,8,1,9,4,2016,Apr-16,2011,12,0,Ford
1,21,1,22,3,2016,Mar-16,2012,12,0,Ford
1,72,0,15,7,2016,Jul-16,2014,12,0,Ford
1,48,0,15,7,2016,Jul-16,2012,12,0,Ford
1,34,0,15,7,2016,Jul-16,2012,12,0,Ford
1,22,0,15,7,2016,Jul-16,2012,12,0,Ford
1,67,1,29,7,2016,Jul-16,2015,12,0,Ford
1,58,0,1,8,2016,Aug-16,2016,12,0,Ford
1,40,1,3,8,2016,Aug-16,2014,12,0,Ford
1,15,1,3,8,2016,Aug-16,2014,12,0,Ford
1,6,1,3,8,2016,Aug-16,2014,12,0,Ford
1,24,0,20,8,2016,Aug-16,2014,12,0,Ford
1,52,0,9,8,2016,Aug-16,2015,12,0,Ford
1,25,2,13,8,2016,Aug-16,2013,12,0,Ford
1,33,2,13,8,2016,Aug-16,2013,12,0,Ford
1,65,1,24,8,2016,Aug-16,2008,12,0,Ford
1,28,1,31,8,2016,Aug-16,2014,12,0,Ford
1,37,0,1,9,2016,Sep-16,2008,12,0,Ford
1,31,0,1,9,2016,Sep-16,2008,12,0,Ford
1,1,0,1,9,2016,Sep-16,2008,12,0,Ford
1,63,1,12,9,2016,Sep-16,2008,12,0,Ford
1,18,0,29,9,2016,Sep-16,2012,12,0,Ford
1,42,0,29,9,2016,Sep-16,2012,12,0,Ford
1,60,1,21,9,2016,Sep-16,2013,12,0,Ford
1,28,0,1,10,2016,Oct-16,2014,12,0,Ford
1,36,0,31,10,2016,Oct-16,2011,12,0,Ford
1,14,0,31,10,2016,Oct-16,2011,12,0,Ford
1,85,0,3,11,2016,Nov-16,2008,12,0,Ford
1,41,0,10,11,2016,Nov-16,2009,12,0,Ford
1,43,0,10,11,2016,Nov-16,2012,12,0,Ford
1,32,0,16,11,2016,Nov-16,2013,12,0,Ford
1,37,1,18,11,2016,Nov-16,2014,12,0,Ford
1,34,0,22,12,2016,Dec-16,2013,12,0,Ford
1,36,0,28,11,2016,Nov-16,2016,12,0,Ford
1,77,0,24,6,2016,Jun-16,2008,12,0,Ford
1,37,2,6,6,2016,Jun-16,2016,12,0,Ford
1,25,2,6,6,2016,Jun-16,2016,12,0,Ford
1,12,2,6,6,2016,Jun-16,2016,12,0,Ford
1,11,2,6,6,2016,Jun-16,2016,12,0,Ford
1,42,0,15,12,2016,Dec-16,2014,12,0,Ford
1,52,0,22,12,2016,Dec-16,2010,12,0,Ford
1,53,0,22,12,2016,Dec-16,2010,12,0,Ford
1,38,4,16,7,2016,Jul-16,2014,12,0,Ford
1,51,4,16,7,2016,Jul-16,2014,12,0,Ford
1,73,4,16,7,2016,Jul-16,2014,12,0,Ford
1,78,4,16,7,2016,Jul-16,2014,12,0,Ford
1,44,4,16,7,2016,Jul-16,2014,12,0,Ford
1,7,4,16,7,2016,Jul-16,2014,12,0,Ford
1,13,4,16,7,2016,Jul-16,2014,12,0,Ford
1,1,4,16,7,2016,Jul-16,2014,12,0,Ford
1,26,1,6,8,2016,Aug-16,2017,12,0,Ford
1,2,1,6,8,2016,Aug-16,2017,12,0,Ford
1,21,1,6,8,2016,Aug-16,2017,12,0,Ford
1,20,0,27,12,2016,Dec-16,2016,12,0,Ford
1,27,0,27,12,2016,Dec-16,2016,12,0,Ford
1,45,1,30,12,2016,Dec-16,2012,12,0,Ford
1,33,1,7,8,2016,Aug-16,2012,12,0,Ford
1,24,1,7,8,2016,Aug-16,2012,12,0,Ford
1,15,1,7,8,2016,Aug-16,2012,12,0,Ford
1,10,1,7,8,2016,Aug-16,2012,12,0,Ford
1,25,0,13,7,2016,Jul-16,2010,12,0,Ford
2,34,0,20,4,2016,Apr-16,2014,12,0,Ford
2,40,0,30,6,2016,Jun-16,2010,12,0,Ford
2,37,0,18,7,2016,Jul-16,2011,12,0,Ford
2,88,1,25,9,2016,Sep-16,2015,12,0,Ford
2,91,1,25,9,2016,Sep-16,2015,12,0,Ford
2,78,1,25,9,2016,Sep-16,2015,12,0,Ford
2,24,1,16,11,2016,Nov-16,2008,12,0,Ford
2,33,1,23,12,2016,Dec-16,2009,12,0,Ford
2,8,1,23,12,2016,Dec-16,2009,12,0,Ford
4,36,0,19,1,2016,Jan-16,2013,12,0,Ford
4,28,0,14,1,2016,Jan-16,2011,12,0,Ford
4,34,0,16,1,2016,Jan-16,2014,12,0,Ford
4,41,1,15,1,2016,Jan-16,2012,12,0,Ford
4,38,1,15,1,2016,Jan-16,2012,12,0,Ford
4,16,1,15,1,2016,Jan-16,2012,12,0,Ford
4,1,1,15,1,2016,Jan-16,2012,12,0,Ford
4,75,1,15,1,2016,Jan-16,2012,12,0,Ford
4,33,0,5,2,2016,Feb-16,2014,12,0,Ford
4,33,1,3,1,2016,Jan-16,2015,12,0,Ford
4,57,0,27,2,2016,Feb-16,2013,12,0,Ford
4,19,0,4,3,2016,Mar-16,2011,12,0,Ford
4,22,0,4,3,2016,Mar-16,2011,12,0,Ford
4,18,0,4,3,2016,Mar-16,2011,12,0,Ford
4,58,0,12,3,2016,Mar-16,2012,12,0,Ford
4,45,0,12,3,2016,Mar-16,2012,12,0,Ford
4,9,0,12,3,2016,Mar-16,2012,12,0,Ford
4,44,0,9,4,2016,Apr-16,2010,12,0,Ford
4,53,1,9,4,2016,Apr-16,2012,12,0,Ford
4,82,1,21,4,2016,Apr-16,2011,12,0,Ford
4,41,1,16,5,2016,May-16,2014,12,0,Ford
4,26,0,27,5,2016,May-16,2009,12,0,Ford
4,53,0,12,6,2016,Jun-16,2014,12,0,Ford
4,58,1,13,6,2016,Jun-16,2016,12,0,Ford
4,59,1,13,6,2016,Jun-16,2016,12,0,Ford
4,67,0,15,6,2016,Jun-16,2013,12,0,Ford
4,28,0,30,6,2016,Jun-16,2013,12,0,Ford
4,39,0,19,6,2016,Jun-16,2009,12,0,Ford
4,9,0,19,6,2016,Jun-16,2009,12,0,Ford
4,5,0,19,6,2016,Jun-16,2009,12,0,Ford
4,45,0,19,6,2016,Jun-16,2013,12,0,Ford
4,22,1,10,6,2016,Jun-16,2008,12,0,Ford
4,19,1,10,6,2016,Jun-16,2008,12,0,Ford
4,33,1,10,6,2016,Jun-16,2008,12,0,Ford
4,30,0,18,7,2016,Jul-16,2014,12,0,Ford
4,19,1,5,7,2016,Jul-16,2008,12,0,Ford
4,38,0,2,7,2016,Jul-16,2010,12,0,Ford
4,80,0,6,8,2016,Aug-16,2008,12,0,Ford
4,66,0,6,8,2016,Aug-16,2008,12,0,Ford
4,63,0,29,8,2016,Aug-16,2014,12,0,Ford
4,32,0,7,8,2016,Aug-16,2016,12,0,Ford
4,61,1,23,8,2016,Aug-16,2008,12,0,Ford
4,59,1,23,8,2016,Aug-16,2008,12,0,Ford
4,32,0,2,9,2016,Sep-16,2011,12,0,Ford
4,66,0,12,9,2016,Sep-16,2013,12,1,Ford
4,28,0,16,9,2016,Sep-16,2008,12,0,Ford
4,81,1,26,9,2016,Sep-16,2010,12,0,Ford
4,83,1,26,9,2016,Sep-16,2010,12,0,Ford
4,48,1,8,9,2016,Sep-16,2012,12,0,Ford
4,26,1,3,8,2016,Aug-16,2010,12,0,Ford
4,52,0,31,8,2016,Aug-16,2008,12,0,Ford
4,57,0,31,8,2016,Aug-16,2008,12,0,Ford
4,22,1,30,8,2016,Aug-16,2012,12,0,Ford
4,24,0,9,9,2016,Sep-16,2014,12,0,Ford
4,58,0,18,9,2016,Sep-16,2016,12,0,Ford
4,31,0,4,10,2016,Oct-16,2014,12,0,Ford
4,23,1,22,10,2016,Oct-16,2011,12,0,Ford
4,58,1,26,10,2016,Oct-16,2014,12,0,Ford
4,39,0,2,10,2016,Oct-16,2008,12,0,Ford
4,69,0,2,10,2016,Oct-16,2008,12,0,Ford
4,14,0,2,10,2016,Oct-16,2008,12,0,Ford
4,71,0,3,10,2016,Oct-16,2016,12,0,Ford
4,61,0,16,8,2016,Aug-16,2014,12,0,Ford
4,56,0,16,8,2016,Aug-16,2014,12,0,Ford
4,61,0,17,10,2016,Oct-16,2016,12,0,Ford
4,22,0,2,11,2016,Nov-16,2011,12,0,Ford
4,57,0,11,11,2016,Nov-16,2008,12,0,Ford
4,46,0,11,11,2016,Nov-16,2008,12,0,Ford
4,15,0,11,11,2016,Nov-16,2008,12,0,Ford
4,17,0,11,11,2016,Nov-16,2008,12,0,Ford
4,13,0,11,11,2016,Nov-16,2008,12,0,Ford
4,38,0,12,11,2016,Nov-16,2013,12,0,Ford
4,43,0,8,12,2016,Dec-16,2014,12,0,Ford
4,21,0,13,12,2016,Dec-16,2013,12,0,Ford
4,24,0,13,12,2016,Dec-16,2013,12,0,Ford
4,25,0,23,12,2016,Dec-16,2011,12,0,Ford
4,28,0,31,12,2016,Dec-16,2014,12,0,Ford
4,45,0,23,12,2016,Dec-16,2009,12,0,Ford
4,9,0,23,12,2016,Dec-16,2009,12,0,Ford
4,11,0,23,12,2016,Dec-16,2009,12,0,Ford
4,51,0,10,12,2016,Dec-16,2012,12,0,Ford
5,23,0,14,1,2016,Jan-16,2014,12,0,Ford
5,21,0,24,1,2016,Jan-16,2008,12,0,Ford
5,63,0,26,2,2016,Feb-16,2012,12,0,Ford
5,72,1,24,3,2016,Mar-16,2014,12,0,Ford
5,95,1,24,3,2016,Mar-16,2014,12,0,Ford
5,11,1,24,3,2016,Mar-16,2014,12,0,Ford
5,9,1,24,3,2016,Mar-16,2014,12,0,Ford
5,50,1,10,4,2016,Apr-16,2012,12,0,Ford
5,37,0,13,5,2016,May-16,2012,12,0,Ford
5,18,0,2,7,2016,Jul-16,2012,12,0,Ford
5,67,1,31,7,2016,Jul-16,2015,12,0,Ford
5,24,1,8,8,2016,Aug-16,2012,12,0,Ford
5,46,1,14,9,2016,Sep-16,2014,12,0,Ford
5,53,1,14,9,2016,Sep-16,2014,12,0,Ford
5,26,1,14,9,2016,Sep-16,2014,12,0,Ford
5,19,1,14,9,2016,Sep-16,2014,12,0,Ford
5,3,1,14,9,2016,Sep-16,2014,12,0,Ford
5,0,1,14,9,2016,Sep-16,2014,12,0,Ford
5,36,0,19,9,2016,Sep-16,2009,12,0,Ford
5,37,0,26,9,2016,Sep-16,2010,12,0,Ford
5,52,1,20,10,2016,Oct-16,2013,12,0,Ford
5,33,0,7,11,2016,Nov-16,2012,12,0,Ford
5,25,0,13,12,2016,Dec-16,2012,12,0,Ford
5,16,0,22,12,2016,Dec-16,2013,12,0,Ford
5,15,0,22,12,2016,Dec-16,2013,12,0,Ford
5,67,1,21,12,2016,Dec-16,2013,12,0,Ford
5,59,1,21,12,2016,Dec-16,2013,12,0,Ford
5,74,1,12,12,2016,Dec-16,2009,12,0,Ford
5,63,0,12,12,2016,Dec-16,2016,12,0,Ford
5,25,0,25,10,2016,Oct-16,2014,12,0,Ford
5,84,1,2,10,2016,Oct-16,2008,12,0,Ford
5,40,0,2,10,2016,Oct-16,2011,12,0,Ford
5,44,0,12,10,2016,Oct-16,2015,12,0,Ford
5,31,3,22,11,2016,Nov-16,2013,12,0,Ford
5,18,3,22,11,2016,Nov-16,2013,12,0,Ford
5,20,3,22,11,2016,Nov-16,2013,12,0,Ford
5,31,1,27,11,2016,Nov-16,2010,12,0,Ford
5,27,1,22,12,2016,Dec-16,2010,12,0,Ford
5,53,1,5,12,2016,Dec-16,2015,12,0,Ford
6,24,1,16,1,2016,Jan-16,2011,12,0,Ford
6,22,1,16,1,2016,Jan-16,2011,12,0,Ford
6,21,1,16,1,2016,Jan-16,2011,12,0,Ford
6,28,1,15,1,2016,Jan-16,2015,12,0,Ford
6,20,0,19,1,2016,Jan-16,2013,12,0,Ford
6,23,0,19,1,2016,Jan-16,2013,12,0,Ford
6,21,0,19,1,2016,Jan-16,2013,12,0,Ford
6,32,0,19,1,2016,Jan-16,2013,12,0,Ford
6,39,1,6,1,2016,Jan-16,2008,12,0,Ford
6,41,0,7,2,2016,Feb-16,2012,12,0,Ford
6,31,0,31,1,2016,Jan-16,2015,12,0,Ford
6,17,0,6,2,2016,Feb-16,2012,12,0,Ford
6,11,0,6,2,2016,Feb-16,2012,12,0,Ford
6,25,0,5,2,2016,Feb-16,2014,12,0,Ford
6,28,0,5,2,2016,Feb-16,2014,12,0,Ford
6,81,1,5,2,2016,Feb-16,2010,12,0,Ford
6,19,0,8,2,2016,Feb-16,2013,12,0,Ford
6,67,0,5,2,2016,Feb-16,2014,12,0,Ford
6,20,1,29,2,2016,Feb-16,2008,12,0,Ford
6,53,0,19,1,2016,Jan-16,2014,12,0,Ford
6,54,0,19,1,2016,Jan-16,2014,12,0,Ford
6,51,0,19,1,2016,Jan-16,2014,12,0,Ford
6,52,0,10,2,2016,Feb-16,2013,12,0,Ford
6,68,1,28,1,2016,Jan-16,2011,12,0,Ford
6,70,1,28,1,2016,Jan-16,2011,12,0,Ford
6,84,1,28,1,2016,Jan-16,2011,12,0,Ford
6,77,1,28,1,2016,Jan-16,2011,12,0,Ford
6,31,0,29,2,2016,Feb-16,2010,12,0,Ford
6,50,0,2,3,2016,Mar-16,2012,12,0,Ford
6,42,1,2,3,2016,Mar-16,2012,12,0,Ford
6,54,1,21,3,2016,Mar-16,2012,12,0,Ford
6,50,0,14,1,2016,Jan-16,2009,12,0,Ford
6,51,0,11,3,2016,Mar-16,2013,12,0,Ford
6,28,0,11,3,2016,Mar-16,2013,12,0,Ford
6,82,1,25,3,2016,Mar-16,2011,12,0,Ford
6,77,1,29,1,2016,Jan-16,2011,12,0,Ford
6,24,0,25,3,2016,Mar-16,2015,12,0,Ford
6,33,0,6,4,2016,Apr-16,2014,12,0,Ford
6,25,0,26,3,2016,Mar-16,2013,12,0,Ford
6,57,0,30,3,2016,Mar-16,2013,12,0,Ford
6,30,0,24,2,2016,Feb-16,2014,12,0,Ford
6,28,0,24,2,2016,Feb-16,2014,12,0,Ford
6,21,1,1,1,2016,Jan-16,2015,12,0,Ford
6,30,1,1,3,2016,Mar-16,2016,12,0,Ford
6,29,0,26,2,2016,Feb-16,2015,12,0,Ford
6,65,0,26,2,2016,Feb-16,2015,12,0,Ford
6,24,0,28,4,2016,Apr-16,2013,12,0,Ford
6,29,1,6,3,2016,Mar-16,2014,12,0,Ford
6,21,1,6,3,2016,Mar-16,2014,12,0,Ford
6,36,0,11,3,2016,Mar-16,2008,12,0,Ford
6,10,0,11,3,2016,Mar-16,2008,12,0,Ford
6,15,0,11,3,2016,Mar-16,2008,12,0,Ford
6,35,0,11,3,2016,Mar-16,2008,12,0,Ford
6,18,0,11,3,2016,Mar-16,2008,12,0,Ford
6,32,0,29,3,2016,Mar-16,2008,12,0,Ford
6,23,1,28,3,2016,Mar-16,2008,12,0,Ford
6,26,1,28,3,2016,Mar-16,2008,12,0,Ford
6,64,0,16,3,2016,Mar-16,2013,12,0,Ford
6,36,1,23,3,2016,Mar-16,2014,12,1,Ford
6,28,0,25,3,2016,Mar-16,2014,12,0,Ford
6,52,0,29,4,2016,Apr-16,2014,12,0,Ford
6,19,0,30,4,2016,Apr-16,2015,12,0,Ford
6,24,0,2,5,2016,May-16,2012,12,0,Ford
6,34,0,10,5,2016,May-16,2015,12,0,Ford
6,0,0,10,5,2016,May-16,2015,12,0,Ford
6,32,0,10,5,2016,May-16,2015,12,0,Ford
6,68,0,18,4,2016,Apr-16,2011,12,0,Ford
6,71,1,25,5,2016,May-16,2016,12,0,Ford
6,77,1,25,5,2016,May-16,2016,12,0,Ford
6,49,0,24,2,2016,Feb-16,2008,12,0,Ford
6,36,1,13,3,2016,Mar-16,2011,12,0,Ford
6,77,0,26,5,2016,May-16,2015,12,0,Ford
6,58,0,20,5,2016,May-16,2009,12,0,Ford
6,25,0,29,3,2016,Mar-16,2009,12,0,Ford
6,52,0,20,4,2016,Apr-16,2013,12,0,Ford
6,34,1,3,3,2016,Mar-16,2015,12,0,Ford
6,58,1,16,5,2016,May-16,2011,12,0,Ford
6,17,1,16,5,2016,May-16,2011,12,0,Ford
6,28,0,16,5,2016,May-16,2013,12,0,Ford
6,40,0,16,5,2016,May-16,2013,12,0,Ford
6,3,0,16,5,2016,May-16,2013,12,0,Ford
6,55,0,16,5,2016,May-16,2013,12,0,Ford
6,30,0,5,2,2016,Feb-16,2008,12,0,Ford
6,34,0,24,4,2016,Apr-16,2013,12,0,Ford
6,32,1,27,6,2016,Jun-16,2015,12,0,Ford
6,75,1,27,6,2016,Jun-16,2015,12,0,Ford
6,69,1,27,6,2016,Jun-16,2015,12,0,Ford
6,71,1,27,6,2016,Jun-16,2015,12,0,Ford
6,45,0,12,6,2016,Jun-16,2010,12,0,Ford
6,27,0,20,3,2016,Mar-16,2009,12,0,Ford
6,19,0,2,7,2016,Jul-16,2013,12,0,Ford
6,24,0,2,7,2016,Jul-16,2013,12,0,Ford
6,21,0,2,7,2016,Jul-16,2013,12,0,Ford
6,20,0,2,7,2016,Jul-16,2013,12,0,Ford
6,87,1,10,2,2016,Feb-16,2010,12,0,Ford
6,49,0,28,3,2016,Mar-16,2013,12,0,Ford
6,20,0,13,5,2016,May-16,2016,12,0,Ford
6,19,0,13,5,2016,May-16,2016,12,0,Ford
6,23,1,14,7,2016,Jul-16,2014,12,0,Ford
6,24,0,27,5,2016,May-16,2008,12,0,Ford
6,37,0,2,6,2016,Jun-16,2013,12,0,Ford
6,29,0,25,5,2016,May-16,2008,12,0,Ford
6,44,0,3,8,2016,Aug-16,2008,12,0,Ford
6,16,0,3,8,2016,Aug-16,2008,12,0,Ford
6,4,0,3,8,2016,Aug-16,2008,12,0,Ford
6,9,0,3,8,2016,Aug-16,2008,12,0,Ford
6,71,2,16,7,2016,Jul-16,2008,12,0,Ford
6,37,0,9,6,2016,Jun-16,2010,12,0,Ford
6,92,1,21,7,2016,Jul-16,2016,12,0,Ford
6,58,0,21,7,2016,Jul-16,2008,12,0,Ford
6,33,0,9,6,2016,Jun-16,2012,12,0,Ford
6,56,0,9,6,2016,Jun-16,2012,12,0,Ford
6,32,0,20,2,2016,Feb-16,2014,12,0,Ford
6,19,0,20,2,2016,Feb-16,2014,12,0,Ford
6,20,0,20,2,2016,Feb-16,2014,12,0,Ford
6,27,0,3,3,2016,Mar-16,2011,12,0,Ford
6,85,1,30,6,2016,Jun-16,2010,12,0,Ford
6,49,0,9,7,2016,Jul-16,2008,12,0,Ford
6,39,0,9,7,2016,Jul-16,2008,12,0,Ford
6,35,0,9,7,2016,Jul-16,2008,12,0,Ford
6,24,1,21,8,2016,Aug-16,2009,12,0,Ford
6,64,0,6,2,2016,Feb-16,2013,12,0,Ford
6,21,1,3,8,2016,Aug-16,2014,12,0,Ford
6,24,0,10,6,2016,Jun-16,2010,12,0,Ford
6,20,0,10,6,2016,Jun-16,2010,12,0,Ford
6,34,1,10,5,2016,May-16,2011,12,0,Ford
6,44,0,14,4,2016,Apr-16,2008,12,0,Ford
6,47,0,14,4,2016,Apr-16,2008,12,0,Ford
6,36,0,14,4,2016,Apr-16,2013,12,0,Ford
6,37,0,14,4,2016,Apr-16,2013,12,0,Ford
6,59,0,27,5,2016,May-16,2009,12,0,Ford
6,32,0,8,7,2016,Jul-16,2016,12,0,Ford
6,33,0,8,7,2016,Jul-16,2016,12,0,Ford
6,1,0,8,7,2016,Jul-16,2016,12,0,Ford
6,66,0,20,5,2016,May-16,2014,12,0,Ford
6,23,0,6,8,2016,Aug-16,2009,12,0,Ford
6,25,1,5,9,2016,Sep-16,2012,12,0,Ford
6,28,1,5,9,2016,Sep-16,2012,12,0,Ford
6,28,1,6,3,2016,Mar-16,2010,12,0,Ford
6,30,1,6,3,2016,Mar-16,2010,12,0,Ford
6,4,1,6,3,2016,Mar-16,2010,12,0,Ford
6,32,0,24,2,2016,Feb-16,2009,12,0,Ford
6,6,0,24,2,2016,Feb-16,2009,12,0,Ford
6,12,0,24,2,2016,Feb-16,2009,12,0,Ford
6,31,0,24,2,2016,Feb-16,2009,12,0,Ford
6,34,0,24,2,2016,Feb-16,2009,12,0,Ford
6,10,0,24,2,2016,Feb-16,2009,12,0,Ford
6,45,0,24,7,2016,Jul-16,2011,12,0,Ford
6,14,0,24,7,2016,Jul-16,2011,12,0,Ford
6,17,0,24,7,2016,Jul-16,2011,12,0,Ford
6,37,1,11,4,2016,Apr-16,2013,12,0,Ford
6,32,2,23,8,2016,Aug-16,2009,12,0,Ford
6,4,2,23,8,2016,Aug-16,2009,12,0,Ford
6,6,2,23,8,2016,Aug-16,2009,12,0,Ford
6,50,1,13,9,2016,Sep-16,2008,12,0,Ford
6,66,0,13,9,2016,Sep-16,2012,12,0,Ford
6,51,0,19,1,2016,Jan-16,2015,12,0,Ford
6,23,1,7,4,2016,Apr-16,2015,12,0,Ford
6,28,1,7,4,2016,Apr-16,2015,12,0,Ford
6,37,3,19,6,2016,Jun-16,2016,12,0,Ford
6,36,3,19,6,2016,Jun-16,2016,12,0,Ford
6,2,3,19,6,2016,Jun-16,2016,12,0,Ford
6,63,3,15,8,2016,Aug-16,2011,12,0,Ford
6,81,3,15,8,2016,Aug-16,2011,12,0,Ford
6,86,3,15,8,2016,Aug-16,2011,12,0,Ford
6,59,0,20,8,2016,Aug-16,2011,12,0,Ford
6,18,1,22,7,2016,Jul-16,2009,12,0,Ford
6,34,0,18,5,2016,May-16,2011,12,0,Ford
6,30,0,11,8,2016,Aug-16,2010,12,0,Ford
6,21,1,10,5,2016,May-16,2008,12,0,Ford
6,52,1,4,5,2016,May-16,2014,12,0,Ford
6,76,0,4,5,2016,May-16,2016,12,0,Ford
6,73,0,4,5,2016,May-16,2016,12,0,Ford
6,73,1,27,8,2016,Aug-16,2015,12,0,Ford
6,69,1,27,8,2016,Aug-16,2015,12,0,Ford
6,58,0,22,8,2016,Aug-16,2013,12,0,Ford
6,55,0,22,8,2016,Aug-16,2013,12,0,Ford
6,19,0,27,6,2016,Jun-16,2015,12,0,Ford
6,26,0,27,6,2016,Jun-16,2015,12,0,Ford
6,34,0,25,7,2016,Jul-16,2015,12,0,Ford
6,22,0,11,9,2016,Sep-16,2012,12,0,Ford
6,68,1,14,9,2016,Sep-16,2008,12,0,Ford
6,54,0,2,10,2016,Oct-16,2013,12,0,Ford
6,20,0,30,9,2016,Sep-16,2014,12,0,Ford
6,52,1,16,10,2016,Oct-16,2011,12,0,Ford
6,21,1,3,11,2016,Nov-16,2011,12,0,Ford
6,52,0,6,10,2016,Oct-16,2013,12,0,Ford
6,69,1,29,10,2016,Oct-16,2011,12,0,Ford
6,62,1,29,10,2016,Oct-16,2011,12,0,Ford
6,67,1,29,10,2016,Oct-16,2011,12,0,Ford
6,63,0,16,9,2016,Sep-16,2016,12,0,Ford
6,66,0,16,9,2016,Sep-16,2016,12,0,Ford
6,56,0,16,9,2016,Sep-16,2014,12,0,Ford
6,56,0,21,11,2016,Nov-16,2015,12,0,Ford
6,25,0,1,9,2016,Sep-16,2010,12,0,Ford
6,69,0,1,9,2016,Sep-16,2010,12,0,Ford
6,31,0,16,7,2016,Jul-16,2011,12,0,Ford
6,22,0,22,11,2016,Nov-16,2014,12,0,Ford
6,52,0,13,6,2016,Jun-16,2012,12,0,Ford
6,43,1,9,9,2016,Sep-16,2015,12,0,Ford
6,45,1,29,9,2016,Sep-16,2011,12,0,Ford
6,28,0,2,12,2016,Dec-16,2014,12,0,Ford
6,31,1,11,11,2016,Nov-16,2014,12,0,Ford
6,22,1,11,11,2016,Nov-16,2014,12,0,Ford
6,57,0,8,5,2016,May-16,2014,12,0,Ford
6,76,0,18,11,2016,Nov-16,2010,12,0,Ford
6,54,0,21,10,2016,Oct-16,2016,12,0,Ford
6,53,0,22,7,2016,Jul-16,2013,12,0,Ford
6,47,0,10,12,2016,Dec-16,2016,12,0,Ford
6,34,0,10,12,2016,Dec-16,2016,12,0,Ford
6,39,0,18,10,2016,Oct-16,2008,12,0,Ford
6,23,0,18,10,2016,Oct-16,2008,12,0,Ford
6,11,0,18,10,2016,Oct-16,2008,12,0,Ford
6,3,0,18,10,2016,Oct-16,2008,12,0,Ford
6,6,0,18,10,2016,Oct-16,2008,12,0,Ford
6,33,0,14,12,2016,Dec-16,2016,12,0,Ford
6,68,0,27,12,2016,Dec-16,2017,12,0,Ford
6,24,1,13,12,2016,Dec-16,2015,12,0,Ford
6,69,1,23,12,2016,Dec-16,2010,12,0,Ford
6,68,1,23,12,2016,Dec-16,2010,12,0,Ford
6,44,1,23,12,2016,Dec-16,2011,12,0,Ford
6,20,1,23,12,2016,Dec-16,2011,12,0,Ford
6,59,1,11,11,2016,Nov-16,2013,12,0,Ford
6,84,1,4,7,2016,Jul-16,2008,12,0,Ford
6,82,1,4,7,2016,Jul-16,2008,12,0,Ford
6,74,0,14,8,2016,Aug-16,2008,12,0,Ford
6,35,0,30,9,2016,Sep-16,2013,12,1,Ford
6,80,0,11,8,2016,Aug-16,2009,12,0,Ford
6,36,0,14,9,2016,Sep-16,2015,12,0,Ford
6,51,0,14,9,2016,Sep-16,2015,12,0,Ford
6,13,0,14,9,2016,Sep-16,2015,12,0,Ford
6,8,0,14,9,2016,Sep-16,2015,12,0,Ford
6,43,0,29,9,2016,Sep-16,2009,12,0,Ford
6,42,0,29,9,2016,Sep-16,2009,12,0,Ford
6,7,0,29,9,2016,Sep-16,2009,12,0,Ford
6,6,0,29,9,2016,Sep-16,2009,12,0,Ford
6,48,0,2,10,2016,Oct-16,2014,12,0,Ford
6,51,0,16,7,2016,Jul-16,2011,12,0,Ford
6,34,0,26,9,2016,Sep-16,2008,12,0,Ford
6,56,0,13,8,2016,Aug-16,2015,12,0,Ford
6,67,0,13,8,2016,Aug-16,2015,12,0,Ford
6,20,0,13,8,2016,Aug-16,2015,12,0,Ford
6,26,0,13,8,2016,Aug-16,2015,12,0,Ford
6,43,0,29,8,2016,Aug-16,2010,12,0,Ford
6,58,0,15,9,2016,Sep-16,2015,12,0,Ford
6,30,1,23,9,2016,Sep-16,2016,12,0,Ford
6,31,1,23,9,2016,Sep-16,2016,12,0,Ford
6,19,0,23,9,2016,Sep-16,2012,12,0,Ford
6,57,0,8,11,2016,Nov-16,2015,12,0,Ford
6,69,1,28,10,2016,Oct-16,2016,12,0,Ford
6,85,1,28,11,2016,Nov-16,2008,12,0,Ford
6,30,0,14,10,2016,Oct-16,2014,12,0,Ford
